id,fecha,tipo,descripcion,estudiante_id
3988,2025-10-09,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9007
3989,2025-03-20,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9189
3990,2025-06-09,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9189
3991,2025-04-14,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9189
3992,2025-09-15,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9228
3993,2025-09-08,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9156
3994,2025-07-18,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9298
3995,2025-04-23,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9298
3996,2025-09-17,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9298
3997,2025-06-09,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9242
3998,2025-10-03,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9242
3999,2025-03-03,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9242
4000,2025-11-04,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9093
4001,2025-10-20,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9093
4002,2025-04-14,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9310
4003,2025-06-16,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9310
4004,2025-09-09,Grave,Agresión física menor en el patio durante el horario de salida.,9310
4005,2025-03-24,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9075
4006,2025-11-10,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9204
4007,2025-04-22,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9073
4008,2025-05-13,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,8944
4009,2025-08-13,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,8944
4010,2025-04-14,Grave,Agresión física menor en el patio durante el horario de salida.,9324
4011,2025-03-07,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9324
4012,2025-03-06,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9324
4013,2025-04-21,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,8965
4014,2025-09-08,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,8965
4015,2025-08-19,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,8965
4016,2025-10-20,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9122
4017,2025-06-16,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9122
4018,2025-05-05,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9122
4019,2025-09-18,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9069
4020,2025-11-25,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9069
4021,2025-08-25,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9069
4022,2025-09-23,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9231
4023,2025-05-05,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9225
4024,2025-09-15,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9246
4025,2025-10-01,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9291
4026,2025-08-11,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9291
4027,2025-10-10,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9136
4028,2025-03-18,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9136
4029,2025-10-16,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9136
4030,2025-06-04,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,8983
4031,2025-10-07,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,8983
4032,2025-07-21,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,8983
4033,2025-05-26,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9062
4034,2025-07-08,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9028
4035,2025-04-03,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9028
4036,2025-03-25,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9028
4037,2025-08-21,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9119
4038,2025-06-02,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9119
4039,2025-06-23,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9195
4040,2025-11-14,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9196
4041,2025-04-23,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",8989
4042,2025-05-07,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,8989
4043,2025-07-08,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,8992
4044,2025-07-07,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,8992
4045,2025-11-05,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,8992
4046,2025-10-24,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9174
4047,2025-09-08,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9174
4048,2025-06-19,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9284
4049,2025-11-17,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9284
4050,2025-03-18,Grave,Agresión física menor en el patio durante el horario de salida.,9238
4051,2025-04-03,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9141
4052,2025-07-03,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9141
4053,2025-10-10,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9141
4054,2025-04-25,Grave,Agresión física menor en el patio durante el horario de salida.,9034
4055,2025-05-12,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9034
4056,2025-10-10,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9034
4057,2025-10-10,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9146
4058,2025-06-23,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9146
4059,2025-07-21,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9095
4060,2025-08-04,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9095
4061,2025-06-04,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9340
4062,2025-11-17,Grave,Agresión física menor en el patio durante el horario de salida.,9340
4063,2025-11-10,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9155
4064,2025-11-14,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9112
4065,2025-07-03,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,8966
4066,2025-11-07,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,8966
4067,2025-03-19,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,8966
4068,2025-07-04,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,8942
4069,2025-08-18,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,8942
4070,2025-08-18,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9319
4071,2025-10-20,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9033
4072,2025-07-07,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9033
4073,2025-11-14,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9088
4074,2025-09-17,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9088
4075,2025-03-10,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9088
4076,2025-04-04,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9013
4077,2025-04-14,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9013
4078,2025-10-14,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9050
4079,2025-11-21,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9050
4080,2025-03-10,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9111
4081,2025-11-24,Grave,Agresión física menor en el patio durante el horario de salida.,9111
4082,2025-04-23,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,8986
4083,2025-08-05,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,8986
4084,2025-11-18,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",8986
4085,2025-04-21,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9268
4086,2025-08-21,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,8960
4087,2025-03-21,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,8960
4088,2025-04-07,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,8960
4089,2025-08-18,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9316
4090,2025-09-05,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9316
4091,2025-11-17,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,8984
4092,2025-08-15,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,8984
4093,2025-11-17,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9167
4094,2025-10-22,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9167
4095,2025-09-22,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9235
4096,2025-09-22,Grave,Agresión física menor en el patio durante el horario de salida.,9235
4097,2025-11-07,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9235
4098,2025-03-04,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,8981
4099,2025-11-03,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,8981
4100,2025-03-13,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9199
4101,2025-09-22,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9199
4102,2025-07-14,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9199
4103,2025-04-04,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9054
4104,2025-03-20,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9040
4105,2025-07-21,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9304
4106,2025-08-08,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9304
4107,2025-06-02,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,8982
4108,2025-09-23,Grave,Agresión física menor en el patio durante el horario de salida.,8982
4109,2025-04-14,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,8982
4110,2025-05-16,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9116
4111,2025-10-27,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9116
4112,2025-08-25,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9116
4113,2025-08-18,Grave,Agresión física menor en el patio durante el horario de salida.,9186
4114,2025-03-13,Grave,Agresión física menor en el patio durante el horario de salida.,9186
4115,2025-05-12,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9056
4116,2025-03-24,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9056
4117,2025-11-14,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9056
4118,2025-09-15,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9177
4119,2025-04-02,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9177
4120,2025-06-03,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9164
4121,2025-08-04,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9164
4122,2025-04-24,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9164
4123,2025-10-13,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9144
4124,2025-03-17,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9144
4125,2025-09-10,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9144
4126,2025-08-14,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",8987
4127,2025-05-01,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,8987
4128,2025-11-03,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9057
4129,2025-03-10,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9057
4130,2025-07-02,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9057
4131,2025-09-08,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9192
4132,2025-07-24,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9192
4133,2025-06-05,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9192
4134,2025-04-04,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9084
4135,2025-04-22,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9282
4136,2025-06-19,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,8999
4137,2025-11-07,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",8999
4138,2025-04-21,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9241
4139,2025-05-09,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9241
4140,2025-11-10,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9241
4141,2025-10-06,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9046
4142,2025-05-09,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9046
4143,2025-06-16,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9046
4144,2025-11-07,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9194
4145,2025-10-15,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9194
4146,2025-06-03,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9194
4147,2025-05-02,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9299
4148,2025-08-22,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9299
4149,2025-11-24,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,8952
4150,2025-04-17,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,8952
4151,2025-09-25,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9035
4152,2025-05-15,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9035
4153,2025-11-11,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9123
4154,2025-09-16,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9259
4155,2025-05-13,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9259
4156,2025-03-10,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9259
4157,2025-04-16,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9131
4158,2025-05-05,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9131
4159,2025-07-18,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9258
4160,2025-08-18,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9258
4161,2025-03-05,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9278
4162,2025-04-25,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9278
4163,2025-03-25,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9278
4164,2025-08-25,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9172
4165,2025-03-03,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9172
4166,2025-08-21,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9172
4167,2025-04-23,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9303
4168,2025-10-13,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9086
4169,2025-10-23,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9086
4170,2025-09-23,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9086
4171,2025-09-12,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9087
4172,2025-03-13,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9087
4173,2025-06-09,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9300
4174,2025-10-16,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9188
4175,2025-05-02,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9188
4176,2025-08-08,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9188
4177,2025-05-05,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9071
4178,2025-11-10,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9071
4179,2025-05-16,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9071
4180,2026-08-11,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9114
4181,2026-09-14,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9114
4182,2026-07-01,Grave,Agresión física menor en el patio durante el horario de salida.,9114
4183,2026-11-25,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9116
4184,2026-03-23,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,8968
4185,2026-09-22,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,8968
4186,2026-06-19,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,8968
4187,2026-08-03,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9017
4188,2026-11-19,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9017
4189,2026-08-05,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9017
4190,2026-10-06,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9152
4191,2026-03-16,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9109
4192,2026-05-11,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9109
4193,2026-07-06,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,8965
4194,2026-05-07,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,8965
4195,2026-09-07,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9052
4196,2026-07-20,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9052
4197,2026-04-07,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9052
4198,2026-03-05,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,8963
4199,2026-04-24,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,8963
4200,2026-05-22,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,8963
4201,2026-10-23,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9075
4202,2026-11-19,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9219
4203,2026-07-09,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9219
4204,2026-09-11,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9219
4205,2026-04-03,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9318
4206,2026-08-17,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9318
4207,2026-03-09,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",8975
4208,2026-03-17,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9099
4209,2026-08-17,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9099
4210,2026-10-19,Grave,Agresión física menor en el patio durante el horario de salida.,9099
4211,2026-08-24,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9169
4212,2026-08-20,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9074
4213,2026-03-09,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9074
4214,2026-06-19,Grave,Agresión física menor en el patio durante el horario de salida.,9074
4215,2026-10-26,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9332
4216,2026-03-02,Grave,Agresión física menor en el patio durante el horario de salida.,9332
4217,2026-05-11,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9332
4218,2026-07-17,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9338
4219,2026-05-08,Grave,Agresión física menor en el patio durante el horario de salida.,9098
4220,2026-03-04,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9098
4221,2026-08-17,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9098
4222,2026-05-13,Grave,Agresión física menor en el patio durante el horario de salida.,9064
4223,2026-05-04,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9064
4224,2026-09-15,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9064
4225,2026-06-23,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9214
4226,2026-04-20,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9214
4227,2026-05-18,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9214
4228,2026-10-12,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9083
4229,2026-08-14,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9083
4230,2026-05-18,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9016
4231,2026-11-19,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9337
4232,2026-08-11,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9337
4233,2026-08-24,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9313
4234,2026-03-17,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9313
4235,2026-11-23,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9027
4236,2026-08-13,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9027
4237,2026-05-25,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9027
4238,2026-06-15,Grave,Agresión física menor en el patio durante el horario de salida.,9292
4239,2026-03-19,Leve,Llegada tardía al aula tras el toque de timbre del receso escolar.,9292
4240,2026-07-20,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9077
4241,2026-08-13,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9287
4242,2026-03-09,Grave,Agresión física menor en el patio durante el horario de salida.,9287
4243,2026-05-25,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9133
4244,2026-07-20,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9133
4245,2026-03-02,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9133
4246,2026-05-12,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,8971
4247,2026-10-06,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",8971
4248,2026-07-23,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,8971
4249,2026-03-16,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9069
4250,2026-05-12,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9218
4251,2026-09-25,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9218
4252,2026-04-13,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9186
4253,2026-06-12,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9186
4254,2026-10-22,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,8983
4255,2026-11-19,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9072
4256,2026-05-18,Leve,Conversación reiterativa e interrupción durante la explicación del docente.,9072
4257,2026-06-15,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9072
4258,2026-06-12,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,9290
4259,2026-07-07,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9340
4260,2026-06-04,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9340
4261,2026-07-13,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9340
4262,2026-06-11,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",8982
4263,2026-06-16,Grave,Agresión física menor en el patio durante el horario de salida.,8982
4264,2026-04-10,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9228
4265,2026-10-19,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9228
4266,2026-06-19,Leve,Incumplimiento de la entrega de tareas asignadas en dos sesiones consecutivas.,8998
4267,2026-06-15,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9306
4268,2026-07-06,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9306
4269,2026-10-21,Positiva,Representación sobresaliente de la institución en las Olimpiadas de Matemáticas.,9306
4270,2026-06-12,Grave,Agresión física menor en el patio durante el horario de salida.,9203
4271,2026-03-09,Positiva,Apoyo solidario voluntario en el mantenimiento de las áreas verdes del colegio.,9203
4272,2026-06-04,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9227
4273,2026-05-01,Leve,Uso indebido de celular dentro del aula de clases a pesar de advertencia previa.,9227
4274,2026-03-16,Positiva,"Excelente aporte en el taller de ciencias, ayudando a integrar a compañeros nuevos.",9197
4275,2026-04-06,Grave,Escribir grafitis en el mobiliario escolar dentro del aula de clases.,9138
4276,2026-08-03,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9138
4277,2026-11-02,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9051
4278,2026-03-25,Positiva,Mostró liderazgo positivo ordenando el aula de cómputo tras finalizar la sesión.,9309
4279,2026-06-18,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9309
4280,2026-11-09,Grave,Retiro del aula de clases sin autorización previa del docente a cargo.,9268
4281,2026-07-15,Grave,Falta de respeto verbal a un compañero de aula durante las horas de recreo.,9006
